const,Axe1,Axe2
1.0,0.008553364938822606,0.037798960722099685
1.0,0.008720025122579956,0.03522450749669411
1.0,0.008215560368927767,0.0325247601167874
1.0,0.007916126841114143,0.03369548683049988
1.0,0.010883792257602172,0.03491108814121136
1.0,-0.02021832603908941,-0.07198559813823206
1.0,-0.019938036037004093,-0.06402187013704017
1.0,-0.018574507598490497,-0.04933693908172902
1.0,-0.018776527858158046,-0.05093120672283021
1.0,-0.01971115846693725,-0.050148126331545896
1.0,-0.021231018153521648,-0.060187507955121136
1.0,-0.0215085777673986,-0.05817849739422569
1.0,-0.007615122567416381,-0.07474787557019635
1.0,0.013363900055118142,0.04116098300454135
1.0,0.013274736350177313,0.03753023559308742
1.0,0.013249604252762453,0.03638847256780978
1.0,0.013228418931012306,0.034964300845994396
1.0,0.01324712711120623,0.036759132302823405
1.0,0.0132151020489349,0.03885403959438563
1.0,0.013130651316813857,0.037700708895432686
1.0,0.013135368015641432,0.03651536360453617
1.0,0.013307040918747647,0.03545921370060362
1.0,-0.034213083285932935,-0.025804037000624464
1.0,-0.034915083230724786,-0.02354298747445487
1.0,-0.033929346396870494,-0.033784585333202555
1.0,-0.034500258845434964,-0.039793397386343646
1.0,-0.036395837020397566,-0.023273462903180095
1.0,-0.03717221675689052,-0.036955058936973074
1.0,-0.03651734923279588,-0.03728444246695389
1.0,-0.021757635561880213,-0.033731451890084654
1.0,0.011673684401570258,-0.05862642565085797
1.0,0.011874264621784817,-0.04296938236920829
1.0,0.011729107600039052,-0.05470635101507303
1.0,0.011568531451651263,-0.06388860666537653
1.0,0.011541248752568706,-0.06317707695741584
1.0,0.011662913363150982,-0.058745903632166904
1.0,0.010443011970938724,0.029160711875551734
1.0,0.009880226439485067,0.028366630539532593
1.0,0.009943228403669362,0.030784269770143667
1.0,0.009660254079431599,0.02698281877938049
1.0,0.00947903116015938,0.032017704508361736
1.0,0.009037249313280322,0.02785060582487813
1.0,0.008874668526419272,0.031342385801629236
1.0,0.011166374015352655,0.027482447303138754
1.0,0.01319300948331883,0.03915322261482952
1.0,0.013178689769858422,0.039492430221830924
1.0,0.013140610596523647,0.038084595270236964
1.0,0.01314903365149738,0.040190434750756523
1.0,0.013115564980537345,0.039685417263104865
1.0,0.013063001421821754,0.03629962398438065
1.0,0.01303325889234316,0.03554741396437099
1.0,0.013170538901252062,0.03986389001464366
1.0,0.013000739384767437,0.02949436003421564
1.0,0.012941585135455073,0.022667671841885506
1.0,0.012988703181613487,0.027091668668539817
1.0,0.012972877832358216,0.02576274565194835
1.0,0.013075266861893422,0.02605404316504143
1.0,0.013058435279707398,0.029055214755029476
1.0,0.013056678746074035,0.028438601201653795
1.0,0.009180601713573076,0.06004851313914553
1.0,0.011893472328207436,-0.02345905427636447
1.0,0.011643119734945131,-0.03677273408391615
1.0,0.011660649892523198,-0.02038859648834837
1.0,0.011155561699267765,-0.03669946135961998
1.0,0.010876726773632668,-0.03081729075625507
1.0,0.010781291541074465,-0.02778137321646279
1.0,0.01115161431837561,-0.034736998158008195
1.0,0.011968720641394542,-0.03398664367291365
1.0,-0.012419147749760669,-0.05721572092951209
1.0,-0.01411679537346988,-0.04985072097618461
1.0,-0.016676720656447874,-0.07420022706319784
1.0,-0.020633467887040725,-0.07185903884640017
1.0,-0.0256682062686301,-0.06810338523204343
1.0,-0.03020735253200062,-0.06209971731555304
1.0,-0.029595863896937975,-0.06710896295826473
1.0,-0.010949868716465623,-0.07063789348538213
1.0,-0.005078421543244593,0.014773798947917345
1.0,-0.006548425176034317,0.015097960693671366
1.0,-0.0070055755701881285,0.016560133635340566
1.0,-0.009650975034586914,0.01894662687846557
1.0,-0.011878873636328662,0.016084340297348954
1.0,-0.013261080840395425,0.02332695430693031
1.0,-0.009141836722371276,0.0150406256373169
1.0,0.000745321601749738,0.012912192131789716
1.0,0.011878024319349284,-0.012469286205424389
1.0,0.01177415198175522,-0.014672827397018433
1.0,0.011758920735787189,-0.014435884393189704
1.0,0.011638790320518518,-0.02079492307410151
1.0,0.011666164568167455,-0.014139890169231693
1.0,0.011091267608627779,-0.012747851803184652
1.0,0.010971618016175126,-0.018186460582786574
1.0,-0.00022280179983540237,0.007697280403233352
1.0,-0.0009324022703633257,0.003802343901864416
1.0,-0.0029553680319793505,0.0008399828005790805
1.0,-0.005171265594396911,0.006554127953424205
1.0,-0.007368376354010504,0.002511853411003578
1.0,-0.009000211795706411,0.0068424978385557955
1.0,-0.009551740103621153,0.004365456427688907
1.0,0.004309847276206999,0.009454579159485861
1.0,0.009267884956620094,0.0037987099506395852
1.0,0.009412918322943723,0.00738056780385575
1.0,0.009190206401549364,0.005488104409096332
1.0,0.00903008612841422,0.008586157085713463
1.0,0.00858890259606332,0.008676659467848898
1.0,0.008172913109634042,0.004628040611287396
1.0,0.008360657866637995,0.013754278976954363
1.0,0.009915662100329648,0.007690120655361779
1.0,-0.003600608182726866,-0.05848189050352351
1.0,-0.0038514144521014527,-0.050312387252968625
1.0,-0.0033403098808597945,-0.06680686262755002
1.0,-0.00382738726770813,-0.051734757417679654
1.0,-0.004492898046490283,-0.06309559420527903
1.0,-0.005300838759552558,-0.05901114161913507
1.0,-0.005476840684646717,-0.0693110058749335
1.0,0.0017770023979644409,-0.06155538743688866
1.0,0.012271392143964242,-0.03391741519279842
1.0,0.012213386619212122,-0.03548375948562913
1.0,0.01213024115729763,-0.0409751357938732
1.0,0.011940963137736672,-0.054996787102920996
1.0,0.012184764376750288,-0.03393626597733009
1.0,-0.03962261874432446,0.013182223877450824
1.0,-0.0408138356385832,0.006693495958004362
1.0,-0.040071646092996335,0.010603962986807056
1.0,-0.043501829831403216,0.014846784333958788
1.0,-0.04645908891037048,0.00549899488410231
1.0,-0.04504682925513434,0.005845903454971268
1.0,-0.045218453495948226,0.010732172024500062
1.0,-0.02891047125676139,0.0051362651368767045
1.0,0.011830822163497503,0.00834418551925299
1.0,0.011869447273422207,0.011598481032669214
1.0,0.01189565693329988,0.010366599086658896
1.0,0.011944267711391423,0.013973818822072857
1.0,0.011799098158550073,0.00513331312889063
1.0,0.011852195793751774,0.012782601513374047
1.0,0.011894150056039424,0.014958403181649592
1.0,0.011701092156494132,0.06369939703656624
1.0,0.011686944568512466,0.06381418796054934
1.0,0.011775832669332126,0.06364610481839308
1.0,0.01191000601979755,0.06385190651171846
1.0,0.011519556513702007,0.06367448013096581
1.0,0.011669477399935672,0.06372378408126436
1.0,0.011414850244198022,0.06369665250579255
1.0,0.012122751164074746,0.06391106452495325
1.0,0.010632566336544837,-0.014149825834257765
1.0,0.010655983123084876,-0.016634671284624702
1.0,0.010694063681080536,-0.01402637449337563
1.0,0.010539297047050932,-0.01813914279807559
1.0,0.010340505440373324,-0.015202603818326877
1.0,0.010022244990856069,-0.018067423022666562
1.0,0.009888737224641899,-0.02797889305794107
1.0,0.011663780765532839,-0.01668741640442394
1.0,0.012237507175895336,0.007584978047056981
1.0,0.012029836504987356,0.00027203285247203937
1.0,0.011875432867468604,0.0008429256698645151
1.0,0.01277375649005196,0.05106791404897376
1.0,0.012924409674782252,0.052897199254260154
1.0,0.013207714188438047,0.05211886127519669
1.0,0.013239740702825709,0.05282978506459748
1.0,0.013180480515788559,0.05077742155796062
1.0,0.013125322611336032,0.05089432299409616
1.0,0.013182133423617773,0.051817759100881294
1.0,0.012255837512366398,-0.02997059300688341
1.0,0.012352330286712584,-0.02753492049919652
1.0,-0.000924148686714717,0.0008775783536166815
1.0,-0.0014548213500841572,0.005981108262762314
1.0,-0.001252714558500004,0.003059467823648798
1.0,9.091935613936843e-05,0.006091553007854498
1.0,-0.0013059916928025688,-0.0016670901929989796
1.0,-0.0014076904906895021,0.0017031965320797897
1.0,-0.0019039036566053744,0.0021309050582198523
1.0,0.007143320567155086,-0.004519103028510633
1.0,0.012212942166156619,0.0021132606725146963
1.0,0.01225513096073188,0.009685582594141179
1.0,0.012256241300385544,0.009441083669422177
1.0,0.012213584727241681,0.008781155918566826
1.0,0.012075999005434329,0.006123287863756651
1.0,0.012054593292102452,0.010101717042012346
1.0,-0.0003619719762738115,0.05301073222331581
1.0,-0.0010344082292706503,0.05486752945135202
1.0,-0.0019422557123859438,0.054551666711908094
1.0,-0.0028484227913267014,0.054122959892194934
1.0,-0.004165984471759446,0.05433300412820807
1.0,-0.005443779929066082,0.055697898625902784
1.0,-0.006422001047067343,0.053509226829178656
1.0,0.0014443797983554752,0.05265245293295179
1.0,0.012346124693304891,-0.032969136987321075
1.0,0.012186499002626874,-0.0446958882633332
1.0,0.012261873412610242,-0.04182617382089021
1.0,0.012254252996744696,-0.04205269158982186
1.0,0.012325376873910743,-0.03595643324530348
1.0,0.012363990641001608,-0.030573781240145117
1.0,0.011238148306233575,0.025565162811654052
1.0,0.011048760455686459,0.020480206162508976
1.0,0.011029619638344283,0.021340540003327513
1.0,0.01090527452959022,0.020380344705909874
1.0,0.010672298156133011,0.022103486268187082
1.0,0.01057946197230825,0.018269669305401557
1.0,0.010398385899773394,0.021918625080641616
1.0,0.012938116137030756,0.05493760832242247
1.0,0.012815779360665455,0.055823117566936406
1.0,0.012741543620046472,0.05420178623271796
1.0,0.012534665368807252,0.05404807745726243
1.0,0.012509207129630717,0.05605445324084036
1.0,0.012476418000813432,0.05494534548631546
1.0,0.012457607919093632,0.05556833845253508
1.0,0.01198076805181714,-0.06182199846622685
1.0,0.011808609452298523,-0.07090447868629707
1.0,0.011996843197818562,-0.05502047294294029
1.0,0.011825209611137295,-0.0689914516297118
1.0,0.011919288844021507,-0.05728386228975018
1.0,0.011965531314083117,-0.05226087427739091
1.0,0.01192147876137737,-0.07008848606339721
1.0,0.00920795561899979,-0.06026139256442051
1.0,0.009075946720612554,-0.051568772632177226
1.0,0.00913942980724692,-0.06579618570182917
1.0,0.009828845424895637,-0.04689322978242257
1.0,0.009824914864582358,-0.05503633110810633
1.0,0.009051433580153851,-0.06994336198708674
1.0,0.00928848546302605,-0.06160412474193028
1.0,0.009927546878683552,-0.06842833530404308
1.0,0.01048458255473662,-0.05705280898230024
1.0,0.010410595767528832,-0.055746022270360636
1.0,0.009958708526362808,-0.05903270681115124
1.0,0.009839805654773959,-0.05096213356896234
1.0,0.009521386626882813,-0.05196222930079228
1.0,0.009161724584596605,-0.05359064683140335
1.0,0.009048673863443366,-0.05041553582388174
1.0,0.011383179311504312,-0.059037009041581254
1.0,0.009703615212148943,-0.01804137630115653
1.0,0.009663980502827237,-0.034880692305260974
1.0,0.009464927832536907,-0.030782295575447566
1.0,0.009232856167982544,-0.031759218213139304
1.0,0.009380574776042589,-0.030770671718221915
1.0,0.009525516852109884,-0.01820275077045873
1.0,0.009593430221313735,-0.02572091577947457
1.0,0.010646920527892177,-0.025114385106688772
1.0,0.00991349305352368,-0.021978136062860847
1.0,0.009791760880787098,-0.02660341656786442
1.0,0.009686009013027309,-0.026184146463252265
1.0,0.009506620264216758,-0.026449065960943867
1.0,0.009916154293527471,-0.025064446456820454
1.0,0.009912548656758252,-0.0165921190776639
1.0,0.009726021384002385,-0.027632405023251934
1.0,0.01158726751838525,-0.028163276359130907
1.0,0.013377594699055714,0.05362981104483055
1.0,0.013368129851022552,0.052858360224130964
1.0,0.013415607501353595,0.053390552963282975
1.0,0.013382538870744776,0.051522114797708844
1.0,0.013375798740479242,0.05218128116973316
1.0,0.013293234038940161,0.05192325757613537
1.0,0.013339598384636357,0.052509847843388906
1.0,0.013484612446580382,0.053700065457072975
1.0,0.009582701461128815,0.035079923601288115
1.0,0.009631060330581372,0.03680617465345937
1.0,0.00936704810003462,0.037967842103569495
1.0,0.00919541808530805,0.03336219875316434
1.0,0.008936088364397776,0.03340638241483463
1.0,0.008668151160882221,0.03602082661521809
1.0,0.008619512700204885,0.032662616874018606
1.0,0.011530550031007744,0.03515524556707752
1.0,0.005723410255194294,-0.051666260218810316
1.0,0.003911859726089881,-0.04973715924851693
1.0,0.003441980093973643,-0.040870000489029445
1.0,0.00264195415114324,-0.04843700462733407
1.0,0.0027474594956331663,-0.056947535160985725
1.0,0.002185218198242593,-0.04322904755452009
1.0,0.0011100800389106384,-0.056270365122365044
1.0,0.00817560331865772,-0.05774238954958094
1.0,0.0099695314712071,0.020578260017341293
1.0,0.009856348635279672,0.018618659432417084
1.0,0.010204645043878809,0.026064558190610616
1.0,0.009773260917961398,0.018815332280786613
1.0,0.009139391546274689,0.025092751780559672
1.0,0.008362679575297488,0.01916491559615243
1.0,0.008007911318342237,0.020841248491910488
1.0,0.0101542265107786,0.0236061552449617
1.0,0.009130986453754665,0.045320815128889705
1.0,0.008931905141661157,0.044406924322977825
1.0,0.008938129528427449,0.04452162160988004
1.0,0.008826241132460487,0.045367271721064854
1.0,0.008097590422332162,0.04398860699033611
1.0,0.007648794940005315,0.04561305277481212
1.0,0.007017867969839148,0.04737303233612765
1.0,0.01062733566921414,0.04608707870694502
1.0,0.011332234514773295,-0.01657774220205686
1.0,0.011164669873760724,-0.026445089490511012
1.0,0.01114337723960896,-0.02539553489254959
1.0,0.01121084489929104,-0.012040375017421561
1.0,0.010920384075937085,-0.016226332750692306
1.0,0.010714196860721807,-0.01735615270274487
1.0,0.010582757104055717,-0.01904558358168476
1.0,0.011369965158817942,-0.022869770171291173
1.0,0.0024750254321164425,0.0494458872287129
1.0,0.0017797024741153023,0.049827067987597444
1.0,0.0029539009498219552,0.050343908513702955
1.0,0.002356019950425649,0.051592760815936334
1.0,0.0016394383851480198,0.05031552869019429
1.0,0.0007361508885855493,0.05030074027638063
1.0,-0.001492826938290069,0.0515127012112545
1.0,0.006512177332529286,0.05192187469420872
1.0,0.012028175375907505,-0.04963994709582317
1.0,0.011955133787683953,-0.056812577185600704
1.0,0.012142439361398397,-0.044781492015080256
1.0,0.01207617740295975,-0.052747794064261465
1.0,0.012104162013006023,-0.0489107102993353
1.0,0.01205564161143644,-0.04780270946353808
1.0,0.012072253971707745,-0.04177172361022073
1.0,0.012149230816426932,-0.04455305265535621
1.0,-0.007981081131974403,-0.00328329563243501
1.0,0.004553688039174075,0.0034765851197134014
1.0,0.00493604333339116,-0.02580820140791606
1.0,0.0049673830182401495,-0.0220315767289407
1.0,0.004968564458038773,-0.02672964284651807
1.0,0.00501294402140085,-0.032690799893345356
1.0,0.004645667442662587,-0.026402467730845265
1.0,0.004287544238552404,-0.03343396669196083
1.0,0.004471329903104953,-0.023454421551706895
1.0,0.009251432626011304,-0.029330412340818332
1.0,-0.004480946435104739,0.06137965655837483
1.0,-0.005233513693002214,0.061781317841860264
1.0,-0.0060786221339616696,0.06257930186031053
1.0,-0.007601625890042687,0.06231700930423038
1.0,-0.008820179160360035,0.06204609585870065
1.0,-0.010745760470248117,0.06188558698166752
1.0,-0.01191030438409074,0.06295779538218753
1.0,0.002313981970810912,0.06121227924859216
1.0,0.010527454434878947,-0.04321422951240704
1.0,0.010362756586920641,-0.04926780744654623
1.0,0.010540723864833193,-0.03085038346251279
1.0,0.01036426244026687,-0.03518616141348045
1.0,0.010153886367652222,-0.0489928976247945
1.0,0.010093675184714039,-0.045675426619945746
1.0,0.01175291515707152,-0.06397029186585716
1.0,0.011767603308259562,-0.06459198364647688
1.0,0.01201538836200958,-0.043976765636015866
1.0,0.012085624960250174,-0.0423224294400296
1.0,0.012030231072884385,-0.04238766464655138
1.0,0.0121104712440759,-0.04098131838782417
1.0,0.011905297134420066,-0.06395651336143085
1.0,0.0005728139924056175,0.008549058763293826
1.0,4.9455915462427605e-05,0.011764710927514594
1.0,0.00031681766980443826,0.0010222086522616873
1.0,0.0003835610865213644,0.002413482859781646
1.0,0.0008642112968208673,0.00787441513807899
1.0,0.0005106105035153017,0.002015706507879194
1.0,0.0008450392116181991,0.007911088406048903
1.0,0.00824773843183503,0.007427406041175857
1.0,0.0018338814526775015,-0.06809954406625998
1.0,0.0017544816521243996,-0.05682683926162628
1.0,0.0019551857844218794,-0.06749445024390104
1.0,0.001910991852678709,-0.06592469897252701
1.0,0.0019084316584597008,-0.05672963405628058
1.0,0.001183785001064906,-0.05308236598120976
1.0,0.0013286397452938745,-0.06146315167647651
1.0,0.00656700437514643,-0.05550996895551003
1.0,0.0121245349999846,-0.04948448910946797
1.0,0.01184039612475242,-0.06652261294058785
1.0,0.01182083568357837,-0.06895537860301257
1.0,0.011839049745961684,-0.06900796016741029
1.0,0.012183088954758267,-0.04598912511375734
1.0,0.012187528522448489,-0.04648281513638841
1.0,0.012203116445697692,-0.04518851184950232
1.0,0.013109258957725002,0.05865520135819177
1.0,0.013075498746129791,0.05854420141026871
1.0,0.012985018158942327,0.05745852687238274
1.0,0.01305424765286825,0.05832211320129728
1.0,0.012897404243310876,0.058701482768124986
1.0,0.012523951771050364,0.05832885540726615
1.0,0.012573512788891978,0.05807062467317629
1.0,0.013048735156291541,0.0589965763865305
1.0,-0.0027852750967654687,-0.04071457607584929
1.0,-0.003244004403686394,-0.040496146176915604
1.0,-0.004269759307649775,-0.04130441151013266
1.0,-0.005186061872528707,-0.030863383414227615
1.0,-0.0070127104878896975,-0.031996468638898205
1.0,-0.008333903034780911,-0.02493567593646861
1.0,-0.007891171307472212,-0.027469877117948724
1.0,0.0038883476828562346,-0.04347044580617539
1.0,0.012614676414298674,0.06434485036122027
1.0,0.012559596685638708,0.06463096467417177
1.0,0.012865634077431227,0.0644544296528234
1.0,0.01287257482958596,0.06423069421633362
1.0,0.012803821909046864,0.06445178400757663
1.0,0.012707037969159281,0.06447327830275043
1.0,0.012723698979860972,0.06426992940354773
1.0,0.013322327132744206,0.06435028206502423
1.0,0.013166492681699461,0.042283240287350844
1.0,0.013081738278997666,0.042337917316755194
1.0,0.012954496939206249,0.040896216227514846
1.0,0.012929573157973051,0.04282247639192761
1.0,0.01296950091085546,0.04146958022628914
1.0,0.011949185773155806,-0.05924690879959568
1.0,0.01180089986460987,-0.07116863616048813
1.0,0.011950392766731897,-0.0630849833005213
1.0,0.012009726118648137,-0.05901119179597897
1.0,0.012087927637603262,-0.05036048699995077
1.0,0.011335564636987172,0.013665605992068178
1.0,0.011582286612693624,0.008529764997611879
1.0,0.011684538117974813,0.00885234005637522
1.0,0.01141402420742477,0.004839237627994609
1.0,0.011200375540048468,0.011353488963504797
1.0,0.010911624923252728,0.009779387949917244
1.0,0.010981996416226944,0.011559211821494213
1.0,0.012030367422093286,0.006194170519443665
1.0,-0.2824619906994562,-0.005444581362760842
1.0,-0.28793242995710594,-0.0010939391271145107
1.0,-0.294451880946641,-0.00901687870977755
1.0,-0.3027852238204473,0.00299971998039901
1.0,-0.3136520098717845,0.0016650025144000237
1.0,-0.3261519593067313,0.0015649821885933245
1.0,-0.3390739060631927,0.004073483270768055
1.0,-0.2310021164499246,-0.0032469371616367193
1.0,0.012763378169791261,0.06173988287352698
